"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 16, 2015","German authorities said they had arrested three men on suspicion of links to ISIS.","15","187","155","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","http://t.co/ZptgmXLVQO?amp=1","1"
"","Europe security officials rush to spot possible threats - CNN","","German authorities said they had arrested three men on suspicion of links to ISIS.","15","187","155","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","http://t.co/ZptgmXLVQO?amp=1","1"
"","Counterterrorism agencies are scrambling to identify and thwart potential threats after the deadly attacks in Paris and raids in Belgium.","","German authorities said they had arrested three men on suspicion of links to ISIS.","15","187","155","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","http://t.co/ZptgmXLVQO?amp=1","1"
"","cnn.com","","German authorities said they had arrested three men on suspicion of links to ISIS.","15","187","155","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","https://pbs.twimg.com/card_img/1335973608062115843/X0xO9_tP?format=jpg&name=small","http://t.co/ZptgmXLVQO?amp=1","1"
"","CNN Breaking News","Jan 16, 2015","A deadly virus has claimed the lives of two of China's beloved giant pandas and left a third in critical condition.","46","373","206","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","http://t.co/F07NEzSCWY?amp=1","1"
"","China battles virus that has killed two pandas - CNN","","A deadly virus has claimed the lives of two of China's beloved giant pandas and left a third in critical condition.","46","373","206","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","http://t.co/F07NEzSCWY?amp=1","1"
"","A deadly virus has claimed the lives of two of China's beloved giant pandas and left a third in critical condition.","","A deadly virus has claimed the lives of two of China's beloved giant pandas and left a third in critical condition.","46","373","206","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","http://t.co/F07NEzSCWY?amp=1","1"
"","cnn.com","","A deadly virus has claimed the lives of two of China's beloved giant pandas and left a third in critical condition.","46","373","206","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","https://pbs.twimg.com/card_img/1334070012961828864/zzjp0KKA?format=jpg&name=small","http://t.co/F07NEzSCWY?amp=1","1"
"","CNN Breaking News","Jan 16, 2015","At least a dozen people detained in Paris region overnight in connection with last week's shootings, city prosecutor's office says.","13","201","158","","","","1"
"","CNN Breaking News","Jan 16, 2015","2 Italian aid workers held hostage in Syria for almost 6 months arrived home after release, Italian government says.","19","188","273","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","http://t.co/5XWeKUy1Ke?amp=1","1"
"","Italian hostages in Syria freed - CNN","","2 Italian aid workers held hostage in Syria for almost 6 months arrived home after release, Italian government says.","19","188","273","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","http://t.co/5XWeKUy1Ke?amp=1","1"
"","Two Italian aid workers who had been held hostage in Syria for almost six months have been freed and are now back in Italy, the Italian government says.","","2 Italian aid workers held hostage in Syria for almost 6 months arrived home after release, Italian government says.","19","188","273","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","http://t.co/5XWeKUy1Ke?amp=1","1"
"","cnn.com","","2 Italian aid workers held hostage in Syria for almost 6 months arrived home after release, Italian government says.","19","188","273","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","https://pbs.twimg.com/card_img/1333634386244235264/Toe9yjmQ?format=jpg&name=small","http://t.co/5XWeKUy1Ke?amp=1","1"
"","CNN Breaking News","Jan 16, 2015","Rescuers are searching for at least 20 people missing after a survey tugboat sank on lower reaches of Yangtze River.","11","171","156","","","","1"
"","CNN Breaking News","Jan 16, 2015","Italian aid workers held in Syria almost 6 months have been released, Italy says.","52","432","821","https://pbs.twimg.com/media/B7cIzJCCcAA2HFP?format=jpg&name=small","","","1"
"","CNN Breaking News","Jan 16, 2015","After lethal drugs injected, Charles Warner said: ""My body is on fire."" Execution took 18 minutes.","352","479","398","https://pbs.twimg.com/card_img/1334944631323324416/ARzUlC61?format=jpg&name=small","https://pbs.twimg.com/card_img/1334944631323324416/ARzUlC61?format=jpg&name=small","http://t.co/fwBgr9U1CF?amp=1","1"
"","Oklahoma executes Charles Warner - CNN","","After lethal drugs injected, Charles Warner said: ""My body is on fire."" Execution took 18 minutes.","352","479","398","https://pbs.twimg.com/card_img/1334944631323324416/ARzUlC61?format=jpg&name=small","https://pbs.twimg.com/card_img/1334944631323324416/ARzUlC61?format=jpg&name=small","http://t.co/fwBgr9U1CF?amp=1","1"
