"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","The Supreme Court took up Wednesday a case questioning the lethal injection protocol used for Oklahoma inmate Clayton Lockett's botched execution in 2014.","","Supreme Court took up case questioning lethal injection protocol used for inmate Clayton Lockett's botched execution.","23","132","206","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","http://t.co/1f0KGT4KFZ?amp=1","1"
"1","cnn.com","","Supreme Court took up case questioning lethal injection protocol used for inmate Clayton Lockett's botched execution.","23","132","206","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","https://pbs.twimg.com/card_img/1332611687954993153/nnAWlOIy?format=jpg&name=small","http://t.co/1f0KGT4KFZ?amp=1","1"
"1","CNN Breaking News","Apr 30, 2015",".","85","464","407","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","http://t.co/plbz9AK4vG?amp=1","1"
"1","Peace prevails in Baltimore, but N.Y. protest gets rowdy - CNN","",".","85","464","407","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","http://t.co/plbz9AK4vG?amp=1","1"
"1","For the second night in a row, protesters peacefully dispersed Wednesday night after a 10 p.m. curfew meant to prevent riots that tore up the city Monday.","",".","85","464","407","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","http://t.co/plbz9AK4vG?amp=1","1"
"1","cnn.com","",".","85","464","407","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","https://pbs.twimg.com/card_img/1334274739544727553/UKWs5SDr?format=jpg&name=small","http://t.co/plbz9AK4vG?amp=1","1"
"1","CNN Breaking News","Apr 30, 2015",".","38","467","482","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","http://t.co/057Ex7rD4M?amp=1","1"
"1","Bernie Sanders announces his presidential run - CNNPolitics","",".","38","467","482","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","http://t.co/057Ex7rD4M?amp=1","1"
"1","Bernie Sanders is in.","",".","38","467","482","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","http://t.co/057Ex7rD4M?amp=1","1"
"1","cnn.com","",".","38","467","482","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","https://pbs.twimg.com/card_img/1333936078584213510/4NH1S_Rk?format=jpg&name=small","http://t.co/057Ex7rD4M?amp=1","1"
"1","CNN Breaking News","Apr 30, 2015",".","14","146","228","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","http://t.co/88Bb4Gp3p7?amp=1","1"
"1","FBI assisted Weinstein family with ransom payment - CNNPolitics","",".","14","146","228","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","http://t.co/88Bb4Gp3p7?amp=1","1"
"1","The family of Warren Weinstein, an American who was held hostage by al Qaeda for four years before he was killed in a U.S. drone strike, received assistance from the FBI when they paid a ransom to...","",".","14","146","228","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","http://t.co/88Bb4Gp3p7?amp=1","1"
"1","cnn.com","",".","14","146","228","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","http://t.co/88Bb4Gp3p7?amp=1","1"
"1","CNN Breaking News","Apr 29, 2015","Baltimore police commissioner says police have arrested 16 adults and 2 juveniles today. Watch CNNgo:","33","169","352","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","25","115","186","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","23","127","224","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","http://t.co/V1JqGklZvR?amp=1","1"
"1","House conservatives seek to block DC abortion law - CNNPolitics","",".","23","127","224","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","http://t.co/V1JqGklZvR?amp=1","1"
"1","House Speaker John Boehner and other GOP leaders are looking to block a controversial abortion law passed by the Washington city council.","",".","23","127","224","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","http://t.co/V1JqGklZvR?amp=1","1"
"1","cnn.com","",".","23","127","224","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","https://pbs.twimg.com/card_img/1335770942392459264/FSKrC-du?format=jpg&name=small","http://t.co/V1JqGklZvR?amp=1","1"
"1","CNN Breaking News","Apr 29, 2015",".","45","250","282","","","","1"
"1","Marchers support Baltimore protesters across U.S. - CNN","",".","45","250","282","","","","1"
"1","In cities across the United States, marchers took to the streets to show support for protesters in Baltimore and to complain about police violence.","",".","45","250","282","","","","1"
"1","cnn.com","",".","45","250","282","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","19","104","168","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","82","334","288","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","30","352","451","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","http://t.co/V0v1KRzSLu?amp=1","1"
"1","Baltimore riots: A surreal week in 'Charm City' - CNN","",".","30","352","451","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","http://t.co/V0v1KRzSLu?amp=1","1"
"1","The Baltimore Orioles and Chicago White Sox played in a game where the public was barred - part of a surreal week in a town nicknamed ""Charm City.""","",".","30","352","451","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","http://t.co/V0v1KRzSLu?amp=1","1"
"1","cnn.com","",".","30","352","451","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","https://pbs.twimg.com/card_img/1334111409404252163/PoFOxWtt?format=jpg&name=small","http://t.co/V0v1KRzSLu?amp=1","1"
"1","CNN Breaking News","Apr 29, 2015",".","62","366","264","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","http://t.co/6XHhdIYEgF?amp=1","1"
"1","Plane carrying Bill Clinton makes abrupt stop in Africa - CNNPolitics","",".","62","366","264","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","http://t.co/6XHhdIYEgF?amp=1","1"
"1","A plane carrying former President Bill Clinton stopped abruptly to have one of its engines fixed in Tanzania on Wednesday, multiple sources told CNN.","",".","62","366","264","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","http://t.co/6XHhdIYEgF?amp=1","1"
"1","cnn.com","",".","62","366","264","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","https://pbs.twimg.com/card_img/1334591467256483840/bAMTZklc?format=jpg&name=small","http://t.co/6XHhdIYEgF?amp=1","1"
"1","CNN Breaking News","Apr 29, 2015","Baltimore police speak about the first night of 10 p.m. curfew and their expectations for tonight. Watch CNNgo:","28","116","213","","","","1"
"1","CNN Breaking News","Apr 29, 2015",".","100","481","291","","","","1"
"1","CNN Breaking News","Apr 30, 2015",".","14","146","228","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","https://pbs.twimg.com/card_img/1334580050990141440/dpw1o2hW?format=jpg&name=small","http://t.co/88Bb4Gp3p7?amp=1","1"
