"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Retweets","tweets_Likes","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 10, 2011","China says its new weapons not meant to pose threat. http://on.cnn.com/gCnreP","67","20","","","","","1"
"","CNN Breaking News","Jan 10, 2011",". http://on.cnn.com/gOzj1B","37","8","","","","","1"
"","CNN Breaking News","Jan 10, 2011","joins the nation in honoring the Tucson shooting victims. Live: http://on.cnn.com/cnndcl1","97","9","","","","","1"
"","CNN Breaking News","Jan 10, 2011","conditions expected http://on.cnn.com/iiTpuf","95","10","","","","","1"
"","CNN Breaking News","Jan 10, 2011","rampage scheduled to make first court appearance http://on.cnn.com/hiBFNz","57","8","","","","","1"
"","CNN Breaking News","Jan 10, 2011","was rejected by Army after failing drug test http://on.cnn.com/dRUMwe","98","19","","","","","1"
"","CNN Breaking News","Jan 10, 2011","storm http://on.cnn.com/eNTggp","317","14","","","","","1"
"","CNN Breaking News","Jan 9, 2011","storm http://on.cnn.com/eNTggp","229","14","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Arizona suspect left note saying ""I planned ahead,"" court documents state. http://on.cnn.com/dRUMwe","99","21","","","","","1"
"","CNN Breaking News","Jan 9, 2011","charged with murder and attempted murder. http://on.cnn.com/gQdAFq","172","9","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Arrest made in California disabled rape case, police say. http://on.cnn.com/fsZDf5","66","9","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Investigators identify, rule out second ""person of interest"" in Arizona shootings. http://on.cnn.com/gQdAFq","70","8","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Second person being interviewed by authorities in connection with Arizona shooting. http://on.cnn.com/dOmjsb","54","11","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Precautions in place to ensure safety of public officials after Arizona shooting, FBI director says. http://on.cnn.com/h149xt","62","10","","","","","1"
"","CNN Breaking News","Jan 9, 2011","today in Arizona shooting, FBI director says. http://on.cnn.com/gQdAFq","91","13","","","","","1"
"","CNN Breaking News","Jan 9, 2011",", Iranian media reports. http://on.cnn.com/fZWqas","192","9","","","","","1"
"","CNN Breaking News","Jan 9, 2011","""able to communicate"" medical staff at Tucson hospital say. http://on.cnn.com/gQdAFq","221","13","","","","","1"
"","CNN Breaking News","Jan 9, 2011","20 people were shot Saturday at Arizona grocery store, police now say. Six were killed, 14 wounded. http://on.cnn.com/gQdAFq","258","25","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Speaker Boehner has flags on House side of U.S. Capitol flown at half-staff. http://on.cnn.com/dOmjsb","58","20","","","","","1"
"","CNN Breaking News","Jan 9, 2011",", civilian fatally shot and 4 wounded during disturbance at club, police say. http://on.cnn.com/hFhCIR","88","15","","","","","1"
"","CNN Breaking News","Jan 9, 2011",", Iranian media reports. http://on.cnn.com/fZWqas","192","9","","","","","1"
"","CNN Breaking News","Jan 9, 2011","""able to communicate"" medical staff at Tucson hospital say. http://on.cnn.com/gQdAFq","221","13","","","","","1"
"","CNN Breaking News","Jan 9, 2011","20 people were shot Saturday at Arizona grocery store, police now say. Six were killed, 14 wounded. http://on.cnn.com/gQdAFq","258","25","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Speaker Boehner has flags on House side of U.S. Capitol flown at half-staff. http://on.cnn.com/dOmjsb","58","20","","","","","1"
"","CNN Breaking News","Jan 9, 2011",", civilian fatally shot and 4 wounded during disturbance at club, police say. http://on.cnn.com/hFhCIR","88","15","","","","","1"
"","CNN Breaking News","Jan 9, 2011","lived, source says. http://on.cnn.com/fjxnph","54","11","","","","","1"
"","CNN Breaking News","Jan 9, 2011","mass shooting suspect http://on.cnn.com/f23Jik","120","19","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Jets defeat Colts on last-second field goal in AFC wildcard playoff game http://on.cnn.com/e46n6O","198","15","","","","","1"
"","CNN Breaking News","Jan 9, 2011","shootings, sheriff says http://on.cnn.com/fEaFYI","113","15","","","","","1"
"","CNN Breaking News","Jan 9, 2011","House postpones next week's legislation due to shooting, Majority Leader Cantor says http://on.cnn.com/fEaFYI","91","12","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Officials not convinced Arizona shooting suspect acted alone, sheriff says http://on.cnn.com/fEaFYI","190","17","","","","","1"
"","CNN Breaking News","Jan 9, 2011","Defending Super Bowl champs New Orleans ousted from NFL playoffs by Seattle http://on.cnn.com/e3pIZX","345","18","","","","","1"
"","CNN Breaking News","Jan 9, 2011","staffer Gabe Zimmerman among dead in shooting, her office says http://on.cnn.com/fEaFYI","101","11","","","","","1"
"","CNN Breaking News","Jan 8, 2011","shooting is 9 mm Glock, law enforcement source says http://on.cnn.com/fEaFYI","159","16","","","","","1"
"","CNN Breaking News","Jan 8, 2011","shooting, Obama says http://on.cnn.com/fEaFYI","272","28","","","","","1"
"","CNN Breaking News","Jan 8, 2011","Law enforcement sources ID suspect in Arizona shooting as Jared Lee Loughner, 22 http://on.cnn.com/fEaFYI","198","19","","","","","1"
"","CNN Breaking News","Jan 8, 2011","political event http://on.cnn.com/fEaFYI","471","24","","","","","1"
"","CNN Breaking News","Jan 8, 2011",", 17 others http://on.cnn.com/fEaFYI","100","13","","","","","1"
"","CNN Breaking News","Jan 8, 2011","Rep. Giffords out of surgery; doctors ""optimistic about her recovery"" http://on.cnn.com/fEaFYI","560","26","","","","","1"
"","CNN Breaking News","Jan 8, 2011","Sheriff: Six dead among 18 people shot at Rep. Giffords event in Tucson. Arizona http://on.cnn.com/fEaFYI","462","15","","","","","1"
"","CNN Breaking News","Jan 8, 2011",", 11 others in custody http://on.cnn.com/fEaFYI","232","31","","","","","1"
"","CNN Breaking News","Jan 8, 2011","was hit http://on.cnn.com/fEaFYI","113","11","","","","","1"
"","CNN Breaking News","Jan 8, 2011","Hospital spokeswoman says Arizona Rep. Giffords is in surgery http://on.cnn.com/fEaFYI","332","17","","","","","1"
"","CNN Breaking News","Jan 8, 2011","U.S. Rep. Gabrielle Giffords among at least 12 people shot at Tucson, Arizona, grocery store, source tells CNN. http://on.cnn.com/eaHJry","604","19","1","","","","1"
"","CNN Breaking News","Jan 8, 2011","Arizona Congresswoman Gabrielle Giffords shot at grocery store in Tucson, according to Tucson Citizen. http://on.cnn.com/fEaFYI","424","18","","","","","1"
"","CNN Breaking News","Jan 8, 2011","Several people shot at grocery store in Tucson, Arizona, according to Pima County Sheriff's Department. http://on.cnn.com/eaHJry","210","21","","","","","1"
"","CNN Breaking News","Jan 8, 2011","N. Korea seeks ""unconditional"" restart of talks with South, state media report http://on.cnn.com/eOfneJ","97","17","","","","","1"
"","CNN Breaking News","Jan 7, 2011","18 ground zero construction workers split $250,000 lottery winnings http://on.cnn.com/dQC7A8","201","22","","","","","1"
"","CNN Breaking News","Jan 7, 2011","Police: Mail that ignited in D.C. ""similar in nature"" to 2 found Thursday in Md. http://on.cnn.com/eZztgX","43","10","","","","","1"
"","CNN Breaking News","Jan 7, 2011","U.S. has returned Gitmo detainee to Algeria despite claims he could be killed http://on.cnn.com/fBiN1H","46","9","","","","","1"
"","CNN Breaking News","Jan 7, 2011","http://on.cnn.com/eZztgX","58","8","","","","","1"
"","CNN Breaking News","Jan 7, 2011","At least one envelope ignites at Washington, D.C. postal facility, police say http://on.cnn.com/hMa8pz","130","6","","","","","1"
"","CNN Breaking News","Jan 7, 2011","as new head of economic council. http://on.cnn.com/hyD2LI","52","10","","","","","1"
"","CNN Breaking News","Jan 7, 2011","L.A. detectives identify two suspects in disabled rape case. http://on.cnn.com/e9P7fE","38","10","","","","","1"
"","CNN Breaking News","Jan 7, 2011","in drinking water because of spotting on teeth. http://on.cnn.com/gzZG0Q","165","24","","","","","1"
"","CNN Breaking News","Jan 7, 2011","flooding. http://on.cnn.com/hxhhNK","148","7","","","","","1"
"","CNN Breaking News","Jan 7, 2011","Jailed Mississippi sisters freed for kidney donation. http://on.cnn.com/hjTfks","82","12","","","","","1"
"","CNN Breaking News","Jan 7, 2011",". http://on.cnn.com/gHgNSo","70","12","","","","","1"
"","CNN Breaking News","Jan 7, 2011","'s doctor http://on.cnn.com/gztihu","59","15","","","","","1"
"","CNN Breaking News","Jan 7, 2011","Ohio man admits killing girlfriend, her son, her friend and hiding bodies in tree http://on.cnn.com/ggCshT","176","35","","","","","1"
"","CNN Breaking News","Jan 7, 2011","London terror threat level raised to ""severe,"" British security source says http://on.cnn.com/ekEcgZ","423","48","","","","","1"
"","CNN Breaking News","Jan 6, 2011","jackpot http://on.cnn.com/hJDFub","86","10","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Some NYC snowplows to get GPS after controversy from recent snowstorm http://on.cnn.com/fISfmQ","55","13","","","","","1"
"","CNN Breaking News","Jan 6, 2011",", is tossed http://on.cnn.com/gUqBdw","32","8","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Toyota awarded $2.6 million in case against 'whistle-blower' http://on.cnn.com/fCcgjW","27","17","","","","","1"
"","CNN Breaking News","Jan 7, 2011","London terror threat level raised to ""severe,"" British security source says http://on.cnn.com/ekEcgZ","423","48","","","","","1"
"","CNN Breaking News","Jan 6, 2011","jackpot http://on.cnn.com/hJDFub","86","10","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Some NYC snowplows to get GPS after controversy from recent snowstorm http://on.cnn.com/fISfmQ","55","13","","","","","1"
"","CNN Breaking News","Jan 6, 2011",", is tossed http://on.cnn.com/gUqBdw","32","8","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Toyota awarded $2.6 million in case against 'whistle-blower' http://on.cnn.com/fCcgjW","27","17","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Pentagon says it will cut $78 billion and reduce size of Army, Marine Corps http://on.cnn.com/hheBzn","193","17","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Stanford quarterback Andrew Luck says he will not enter the NFL draft http://on.cnn.com/ghfN0p","140","11","","","","","1"
"","CNN Breaking News","Jan 6, 2011","One person hurt when device ""flashes"" fire at Jeffrey Bldg. in Annapolis, MD. http://on.cnn.com/i9Xky6","49","10","","","","","1"
"","CNN Breaking News","Jan 6, 2011","state office buildings. http://on.cnn.com/freDYZ","81","5","","","","","1"
"","CNN Breaking News","Jan 6, 2011","officials dispute report of American arrested for spying. http://on.cnn.com/g8E7cO","26","9","","","","","1"
"","CNN Breaking News","Jan 6, 2011","case. http://on.cnn.com/fAz3H7","25","6","","","","","1"
"","CNN Breaking News","Jan 6, 2011",", humanitarian group says. http://on.cnn.com/e6MEBc","160","22","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Former Commerce Secretary William Daley to be new White House chief of staff http://on.cnn.com/e8GIhU","56","7","","","","","1"
"","CNN Breaking News","Jan 6, 2011","House lawmakers read U.S. Constitution. Live: http://on.cnn.com/cnndcl2","60","10","","","","","1"
"","CNN Breaking News","Jan 6, 2011",". http://on.cnn.com/h5LjMb","112","17","","","","","1"
"","CNN Breaking News","Jan 6, 2011",". http://on.cnn.com/gruBkR","100","7","","https://abs.twimg.com/hashflags/Marines_Sept_2020/Marines_Sept_2020.png","https://abs.twimg.com/hashflags/Marines_Sept_2020/Marines_Sept_2020.png","https://twitter.com/hashtag/Marines?src=hashtag_click","1"
"","CNN Breaking News","Jan 6, 2011","arrests American woman accused of spying. http://on.cnn.com/g8E7cO","59","10","","","","","1"
"","CNN Breaking News","Jan 6, 2011","FAA to investigate cockpit coffee spill that led to transmission of ""hijack"" alert http://on.cnn.com/gVaNwP","96","16","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Asst. principal shot by student at Omaha high school has died, police say http://on.cnn.com/e3OiZq","185","14","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Police chief of Rainier, Oregon, killed in struggle with car audio theft suspect http://on.cnn.com/i4T5vg","68","9","","","","","1"
"","CNN Breaking News","Jan 6, 2011","Passengers foil attempted hijacking, Turkish media report http://on.cnn.com/efQzXw","98","17","","","","","1"
"","CNN Breaking News","Jan 6, 2011","2 days before body found, ex-Pentagon official seen disheveled in D.C. http://on.cnn.com/fUq7dH","40","20","","","","","1"
"","CNN Breaking News","Jan 5, 2011","to vaccines a ""fraud,"" medical journal BMJ reports http://on.cnn.com/hJiZpB","673","66","","","","","1"
"","CNN Breaking News","Jan 5, 2011","cables complicate relations http://on.cnn.com/eVST8q","36","15","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Man who held hostages at Arizona restaurant in custody, witness tells CNN http://on.cnn.com/hZnhyV","52","8","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Principal, asst. principal shot by student at Omaha, Nebraska, high school, police say http://on.cnn.com/e3OiZq","145","11","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Student suspected of shooting 2 at high school found dead, Omaha, Neb. police say http://on.cnn.com/e3OiZq","120","4","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Hostages held at restaurant near mall in Chandler, Arizona, police say http://on.cnn.com/hZnhyV","112","9","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Shots fired at a shopping mall in Chandler, Arizona, authorities say http://on.cnn.com/hZnhyV","131","6","","","","","1"
"","CNN Breaking News","Jan 5, 2011","elected U.S. House speaker. http://on.cnn.com/dSX7Le","92","5","","","","","1"
"","CNN Breaking News","Jan 5, 2011","to exhume possible Nazi-era mass grave. http://on.cnn.com/eFqoA4","109","16","","","","","1"
"","CNN Breaking News","Jan 5, 2011",". http://on.cnn.com/fAwX21","152","4","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Suspect arrested in killing of father outside day-care center. http://on.cnn.com/efTJ30","42","9","","","","","1"
"","CNN Breaking News","Jan 5, 2011","convenes with ""tough decisions"" on tap. http://on.cnn.com/dSX7Le","18","4","","","","","1"
"","CNN Breaking News","Jan 5, 2011","leaving job as White House press spokesman. http://on.cnn.com/gxhGdY","121","12","","","","","1"
"","CNN Breaking News","Jan 5, 2011","has died, his agent says. http://on.cnn.com/giZHF0","85","9","","","","","1"
"","CNN Breaking News","Jan 5, 2011","Two tickets, one sold in Idaho and another in Wash., match all six numbers in $355 million Mega Millions jackpot http://on.cnn.com/hxBb8U","691","47","","","","","1"
"","CNN Breaking News","Jan 5, 2011",". http://on.cnn.com/elDMPQ","79","10","","","","","1"
"","CNN Breaking News","Jan 5, 2011","issued citation -- possession of drug paraphernalia. http://on.cnn.com/gAIgDB","300","17","","","","","1"
"","CNN Breaking News","Jan 4, 2011","hospital. http://on.cnn.com/h52PEg","80","9","","","","","1"
"","CNN Breaking News","Jan 4, 2011","commits suicide. http://on.cnn.com/f4z3Dm","167","19","","","","","1"
"","CNN Breaking News","Jan 4, 2011","since 1979. http://on.cnn.com/ePRRyV","233","18","","","","","1"
"","CNN Breaking News","Jan 4, 2011","U.S. Navy captain at center of controversy over raunchy video to be relieved of command, CNN told. http://on.cnn.com/fPKx1f","75","20","","","","","1"
